IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus
30176654,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,,ROEDERER,,,,,38.15730603,-85.67841264,2.941,6/13/22 0:00,705,2,2,0,2,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:43,FALSE,2583,Accepted
30180833,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,,,,,,,,,,38.19448758,-85.70744245,0.31,6/13/22 0:00,1307,2,2,0,2,CLOUDY,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,I 0264,KY0864,6/14/22 8:15,FALSE,5001,Accepted
30180834,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ENGLISH STATION,RD,N,,,,BERRYTOWN,KY0146,LA GRANGE,38.27136945,-85.51875545,1.879,6/13/22 0:00,1600,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,6/14/22 8:15,FALSE,7529,Accepted
30180835,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 W,,,I 0265,I265 W EXIT12 ON RAMP FROM KY61 N,,,,,38.11048712,-85.68230836,11.352,6/13/22 0:00,1626,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,2324,Accepted
30180842,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 S,,,,,,,,,38.30573868,-85.56417768,33.524,6/13/22 0:00,1740,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,6/14/22 8:15,FALSE,2346,Accepted
30180845,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CARDINAL,BLVD,W,KY1020,3RD,,,,,38.22058805,-85.76117001,0.175,6/13/22 0:00,1307,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:16,FALSE,5186,Accepted
30180846,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,,,,,,,,,,38.19086316,-85.72872244,0.4,6/13/22 0:00,1519,2,2,0,0,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & GRADE,DAYLIGHT,I 0264,I 0065,6/14/22 8:16,FALSE,5230,Accepted
30180847,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3616,KELLY,WAY,,,,,,,,38.21532546,-85.64668735,0.235,6/13/22 0:00,1324,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:16,FALSE,5191,Accepted
30180853,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1134,28TH,ST,S,,,,,,,38.23981064,-85.80000561,1.478,6/13/22 0:00,2142,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,6/14/22 8:16,FALSE,5353,Accepted
30185482,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,RICHLAND,,,,,38.18992212,-85.64286732,9.806,6/13/22 0:00,2049,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,,,6/15/22 8:19,FALSE,5346,Accepted
30176653,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,VAUGHN MILL,RD,,KY1065,OUTER,,,,,38.13734529,-85.62839376,0.576,6/13/22 0:00,543,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAWN,,,6/13/22 8:42,FALSE,7449,Accepted
30180836,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HIKES,LN,,,DOWNING,,,,,38.20265914,-85.65436636,1.27,6/13/22 0:00,1332,2,2,0,3,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,5286,Accepted
30180844,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 N,,,,,,,,,38.2105954,-85.75297224,132.796,6/13/22 0:00,719,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:16,FALSE,5186,Accepted
30185484,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,HURSTBOURNE,PKWY,,,HAMES,,,,,38.16659848,-85.60634419,7.322,6/13/22 0:00,1156,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,CURVE & HILLCREST,DAYLIGHT,,,6/15/22 8:19,FALSE,5423,Accepted
30185485,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1747,,FERN VALLEY,RD,,,JEFFERSON POST,,,,,38.15654586,-85.66852944,3.503,6/13/22 0:00,1647,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/15/22 8:19,FALSE,5423,Accepted
30180831,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,35TH,ST,N,KY3082,BANK,,,,,38.27215031,-85.80434876,0.177,6/13/22 0:00,854,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,5124,Accepted
30180832,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHAMBERLAIN,LN,,,,I 0265,I265 S EXIT33 OFF RAMP TO  CHAMBERLAIN LN,,WINCHESTER ACRES,38.28836212,-85.52819981,0.962,6/13/22 0:00,742,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,7876,Accepted
30180840,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,1712,GRIFFIN GATE,RD,,,,,,,,38.20343583,-85.69914519,0.101,6/13/22 0:00,1300,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,7740,Accepted
30180848,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,4719,PRESTON,HWY,,,,,,,,38.17881975,-85.71713186,7.242,6/13/22 0:00,1826,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:16,FALSE,5269,Accepted
30185495,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1703,,NEWBURG,RD,,,,,,,,38.19944082,-85.68420337,1.939,6/13/22 0:00,717,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,6/15/22 8:19,FALSE,5442,Accepted
30180838,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,GREENWOOD,RD,,,,,,,,38.14365581,-85.84452544,2.793,6/13/22 0:00,1414,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,5448,Accepted
30180839,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ROY WILKINS,AVE,,US0150,BROADWAY,,,,,38.24683146,-85.76595341,0.724,6/13/22 0:00,1112,2,2,0,2,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR TO REAR,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/22 8:15,FALSE,5338,Accepted
30217600,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,193,OUTER,LOOP,,KY1865,NEW CUT,,,,,38.1263559,-85.77481813,1.095,6/13/22 0:00,2234,1,1,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/23/22 8:06,FALSE,7321,Accepted
30176641,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LOWE,RD,,,,,STERLING,,GREEN PINE,38.22006401,-85.60745815,0.081,6/12/22 0:00,859,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:41,FALSE,7482,Accepted
30176639,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,120,BROADWAY,,W,,,,,,,38.2457065,-85.75456597,2.544,6/12/22 0:00,1230,2,2,0,0,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:41,FALSE,5407,Accepted
30176643,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,1237,BARDSTOWN,RD,,,,,,,,38.23632032,-85.71716494,15.17,6/12/22 0:00,249,2,2,0,0,CLEAR,DRY,TRUE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,6/13/22 8:41,FALSE,5197,Accepted
30176611,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,,,EDENSIDE,,,38.2329118,-85.7110136,14.712,6/12/22 0:00,1,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,6/13/22 8:39,FALSE,7682,Accepted
30176612,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,,,,,,,38.11031466,-85.67328951,0.087,6/12/22 0:00,423,2,2,0,1,CLEAR,DRY,TRUE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DARK-HWY LIGHTED/ON,KY0061,I 0265,6/13/22 8:40,FALSE,5341,Accepted
30176632,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,,BARDSTOWN,RD,,,GLENMARY FARM,,,,,38.12541507,-85.57451048,3.709,6/12/22 0:00,1605,2,2,0,2,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:40,FALSE,2506,Accepted
30176627,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,GLEN ROSE,,,,,38.11348661,-85.67587483,2.098,6/12/22 0:00,1025,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:40,FALSE,5101,Accepted
30176636,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.2226179,-85.50479691,0.035,6/12/22 0:00,1626,2,2,0,0,CLEAR,DRY,FALSE,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,I 0064,I 0265,6/13/22 8:41,FALSE,7802,Accepted
30176629,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,HOLSCLAW HILL,RD,,,,,,,,38.08914476,-85.76067152,0.365,6/12/22 0:00,1222,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,6/13/22 8:40,FALSE,7080,Accepted
30176637,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,PEACHTREE,AVE,,,LYNNHURST,,,,,38.17883285,-85.77823738,1.382,6/12/22 0:00,829,1,1,0,0,CLOUDY,DRY,TRUE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:41,FALSE,5152,Accepted
30176638,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,,OLD NEW CUT,,,,,38.11766471,-85.77535548,0.607,6/12/22 0:00,1219,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:41,FALSE,5432,Accepted
30194439,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ABRAHAM FLEXNER,WAY,,,FLOYD,,,,,38.24911118,-85.74905553,0.056,6/12/22 0:00,2020,2,2,0,0,CLEAR,DRY,FALSE,COLLISION WITH PARKED VEHICLE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/17/22 7:31,FALSE,5122,Accepted
30212817,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0022,,BROWNSBORO,RD,,,,,,,,38.30786462,-85.57427933,3.969,6/12/22 0:00,1700,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/22/22 8:11,FALSE,7615,Accepted
30194476,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,E,KY0061,PRESTON,,,,,38.24777484,-85.74720083,0.313,6/12/22 0:00,52,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,6/17/22 7:33,FALSE,5371,Accepted
30176616,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,546,BRENTWOOD,AVE,,,,,,,,38.19476829,-85.77131707,0.16,6/12/22 0:00,227,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:40,FALSE,5236,Accepted
30176617,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,NEW CUT,RD,,,SOUTHERN,,,,,38.16979836,-85.78121339,4.341,6/12/22 0:00,52,2,2,0,1,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,6/13/22 8:40,FALSE,5312,Accepted
30176571,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3000BLK,MUHAMMAD ALI,BLVD,W,,,,,,,38.25618687,-85.8032485,2.786,6/11/22 0:00,110,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:37,FALSE,5135,Accepted
30176573,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,HOLLEY,,,,,38.24831152,-85.60014823,6.587,6/11/22 0:00,402,2,2,0,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:37,FALSE,7016,Accepted
30176607,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,GREENWOOD,RD,,,NORWICH,,,,,38.14476598,-85.87615446,1.142,6/11/22 0:00,2244,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:39,FALSE,5212,Accepted
30176609,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,GREENBELT,HWY,,US0031W,US31W RAMP TO KY1934,,,,,38.09443118,-85.8851382,0.561,6/11/22 0:00,2330,1,1,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,6/13/22 8:39,FALSE,5033,Accepted
30176575,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,VAUGHN MILL,RD,,KY1065,OUTER,,,,,38.1372913,-85.62840053,0.575,6/11/22 0:00,541,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAWN,,,6/13/22 8:37,FALSE,5341,Accepted
30176576,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 N,,,,,,,,,38.27615597,-85.6950902,1.916,6/11/22 0:00,548,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,6/13/22 8:37,FALSE,7682,Accepted
30176577,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,TAYLOR,BLVD,,,WELLER,,,,,38.20835208,-85.77366908,2.487,6/11/22 0:00,119,2,2,0,0,CLEAR,DRY,TRUE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:37,FALSE,5316,Accepted
30176599,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,VIRGINIA,AVE,,,26TH,,,,,38.23778067,-85.79628999,0.004,6/11/22 0:00,1350,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:38,FALSE,7363,Accepted
30176600,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 E,,,,,,,,,38.11953223,-85.63425361,14.061,6/11/22 0:00,1249,2,2,0,2,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:39,FALSE,7272,Accepted
30176601,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 N,,,,,,,,,38.10905766,-85.70121867,124.75,6/11/22 0:00,1730,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:39,FALSE,5042,Accepted
30204236,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,2ND,ST,S,,CHESTNUT,,,,,38.24860227,-85.75454593,12.286,6/11/22 0:00,610,2,2,0,1,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAWN,,,6/20/22 10:23,FALSE,5403,Accepted
30204241,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,KENTUCKY,ST,E,,HANCOCK,,,,,38.23738686,-85.74486877,0.535,6/11/22 0:00,1621,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/22 10:23,FALSE,5152,Accepted
30190252,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,JEFFERSON,ST,E,,HANCOCK,,,,,38.25239096,-85.74361757,0.587,6/11/22 0:00,734,2,2,0,0,CLEAR,DRY,FALSE,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/16/22 8:13,FALSE,5385,Accepted
30190228,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,I 0065,I264 E EXIT12 ON RAMP,I 0264,I264 E EXIT14 OFF RAMP TO KY864,38.19222122,-85.71297265,13.002,6/11/22 0:00,1450,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,,,6/16/22 8:12,FALSE,7938,Accepted
30176646,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BRECKINRIDGE,ST,W,,9TH,,,,,38.24299857,-85.76733999,0.725,6/11/22 0:00,335,2,2,0,0,CLEAR,DRY,TRUE,REAR END - ONE VEHICLE TURNING LEFT,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/13/22 8:42,FALSE,5365,Accepted
30176598,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.27825029,-85.82169054,0.198,6/11/22 0:00,950,2,2,0,0,CLEAR,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:38,FALSE,7363,Accepted
30176615,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,ASHLAND,,,,,38.18663819,-85.78380431,5.53,6/11/22 0:00,2046,2,2,0,0,CLEAR,DRY,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DUSK,,,6/13/22 8:40,FALSE,5236,Accepted
30176634,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,HWY,,,,,FOREST,,WANNSEE,38.1606967,-85.69917445,5.65,6/11/22 0:00,1626,2,2,0,2,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:41,FALSE,5027,Accepted
30176585,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1819,14725,BRUSH RUN,RD,,,,,,,,38.12463451,-85.4824068,0.78,6/11/22 0:00,1128,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,CURVE & LEVEL,DAYLIGHT,,,6/13/22 8:38,FALSE,5101,Accepted
30176594,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,8232,PRESTON,HWY,,,,,,,,38.13234193,-85.68338191,3.509,6/11/22 0:00,1602,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:38,FALSE,7669,Accepted
30176602,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 N,,,,,I 0071,I71 TURN AROUND6,I 0071,I71 TURN AROUND8,38.30982894,-85.591655,8.454,6/11/22 0:00,1745,2,2,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:39,FALSE,6406,Accepted
30176614,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,946,GOSS,AVE,,,,,,,,38.2300159,-85.73985596,14.384,6/11/22 0:00,2238,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAWN,,,6/13/22 8:40,FALSE,5302,Accepted
30176644,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1450,9706,BLUE LICK,RD,,,,,,,,38.10775271,-85.69183804,1.565,6/11/22 0:00,2308,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,6/13/22 8:42,FALSE,7449,Accepted
30176793,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 NB,,,,,,,,,38.31156112,-85.57574094,34.315,6/11/22 0:00,1236,2,1,0,2,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:38,FALSE,2489,Accepted
30176597,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,,28TH,,,,,38.25554287,-85.79715574,2.451,6/11/22 0:00,1454,2,2,0,1,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/22 8:38,FALSE,7805,Accepted
30176570,568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4900BLK,3RD,ST,S,,,,,,,38.17697953,-85.76704727,1.515,6/11/22 0:00,45,2,2,0,0,CLOUDY,DRY,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,6/13/22 8:37,FALSE,7376,Accepted
